nasdaq_Date,nasdaq_Open,nasdaq_High,nasdaq_Low,nasdaq_Close,nasdaq_Adj_Close,nasdaq_Volume,gold_Name,gold_US dollar,gold_Euro,gold_Japanese yen,gold_Pound sterling,gold_Canadian dollar,gold_Swiss franc,gold_Indian rupee,gold_Chinese renmimbi,gold_Turkish lira,gold_Saudi riyal,gold_Indonesian rupiah,gold_UAE dirham,gold_Thai baht,gold_Vietnamese dong,gold_Egyptian pound,gold_Korean won,gold_Russian ruble,gold_South African rand,gold_Australian dollar,btc_Date,btc_Unix_Timestamp,btc_Symbol,btc_Open,btc_High,btc_Low,btc_Close,btc_Volume_btc,btc_Volume_USDT,eth_Date,eth_Unix_Timestamp,eth_Symbol,eth_Open,eth_High,eth_Low,eth_Close,eth_Volume_btc,eth_Volume_USDT
7/2/2019,8086.649902,8109.370117,8063.109863,8109.089844,8109.089844,1946320000,2-Jul,"1,391.10","1,231.60","150,400.30","1,104.60","1,824.90","1,373.70","95,909.40","9,573.50","7,837.20","5,216.60","19,665,966.60","5,109.50","42,677.40","32,327,997.50","23,147.10","1,621,964.10","88,088.20","19,604.30","1,988.60",7/2/2019,1562025600,BTCUSDT,10624.93,10938.75,9727,10842.85,99213.02,1021975623,7/2/2019,1562025600,ETHUSDT,295.07,297.57,272.65,291.48,465832.98,132109017.5
7/3/2019,8129.569824,8170.22998,8122.339844,8170.22998,8170.22998,1548190000,3-Jul,"1,413.50","1,252.90","152,332.90","1,125.10","1,849.20","1,393.80","97,395.50","9,730.50","7,967.20","5,301.20","19,955,086.30","5,192.00","43,193.00","32,863,875.00","23,492.40","1,655,561.90","89,764.30","19,903.90","2,010.20",7/3/2019,1562112000,BTCUSDT,10842.85,11991.89,10841.04,11940,87772.38,995193543.8,7/3/2019,1562112000,ETHUSDT,291.48,302.89,285,301.14,352625.41,103982010.5
7/4/2019,,,,,,,4-Jul,"1,414.90","1,254.10","152,547.40","1,125.30","1,847.20","1,394.50","96,927.70","9,720.60","7,918.50","5,306.30","20,006,684.60","5,197.10","43,363.10","32,892,178.00","23,473.20","1,653,451.80","89,780.70","19,852.80","2,015.80",7/4/2019,1562198400,BTCUSDT,11940,12000,11055,11145.67,60649.46,707664152.4,7/4/2019,1562198400,ETHUSDT,301.14,302.74,280.53,282.73,260304.47,76437831.66
7/5/2019,8123.279785,8171.970215,8093.660156,8161.790039,8161.790039,149410000,5-Jul,"1,388.70","1,237.40","150,619.90","1,110.20","1,820.00","1,377.10","95,008.00","9,551.10","7,814.30","5,207.80","19,555,662.30","5,100.70","42,558.60","32,268,752.10","23,093.20","1,625,275.70","88,588.90","19,708.40","1,992.00",7/5/2019,1562284800,BTCUSDT,11145.67,11406.83,10796.44,10970.73,58437.08,649273951,7/5/2019,1562284800,ETHUSDT,282.73,294.89,280.78,287.47,250185.73,72016394.82
7/6/2019,,,,,,,6-Jul,,,,,,,,,,,,,,,,,,,,7/6/2019,1562371200,BTCUSDT,10970.73,11665,10964.51,11256.49,47363.72,538340879.6,7/6/2019,1562371200,ETHUSDT,287.47,296.71,285.28,288.29,187774.35,54720578.82
7/7/2019,,,,,,,7-Jul,,,,,,,,,,,,,,,,,,,,7/7/2019,1562457600,BTCUSDT,11256.49,,11094.37,11406.24,36004.78,406877786,7/7/2019,1562457600,ETHUSDT,288.29,309.69,284.25,304.72,234700.54,69775331.55
7/8/2019,8112.910156,8161.790039,8078.390137,8098.379883,8098.379883,177320000,8-Jul,"1,400.10","1,248.40","152,155.80","1,118.80","1,833.20","1,391.00","96,132.70","9,631.70","8,019.80","5,251.10","19,755,408.90","5,142.80","43,096.80","32,547,421.20","23,255.60","1,655,127.90","89,014.90","19,807.10","2,008.50",7/8/2019,1562544000,BTCUSDT,11406.24,12338.03,11220,12238.6,47820.5,566740812.1,7/8/2019,1562544000,ETHUSDT,304.72,313.74,300.78,311.97,276935.54,84993677.27
7/9/2019,8061.410156,8146.97998,8061.319824,8141.72998,8141.72998,1866770000,9-Jul,"1,391.60","1,241.70","151,351.90","1,116.30","1,827.20","1,382.60","95,396.90","9,580.30","7,962.50","5,218.80","19,662,598.70","5,111.40","42,898.00","32,327,093.50","23,120.60","1,642,793.90","88,834.80","19,725.20","2,008.90",7/9/2019,1562630400,BTCUSDT,12238.6,12794.73,12068,12543.41,71968.89,895385000.1,7/9/2019,1562630400,ETHUSDT,311.97,318.19,302.69,307.46,293889.15,91372097.21
7/10/2019,8183.189941,8228.599609,8160.560059,8202.530273,8202.530273,2060510000,10-Jul,"1,408.30","1,251.70","152,870.90","1,127.10","1,847.10","1,394.50","96,577.70","9,690.00","8,041.40","5,282.00","19,899,276.20","5,172.90","43,396.70","32,693,680.00","23,416.50","1,663,835.70","89,124.20","19,816.50","2,025.00",7/10/2019,1562716800,BTCUSDT,12543.41,13147.08,11569,12108.37,98461.1,1234817289,7/10/2019,1562716800,ETHUSDT,307.46,314.18,281.04,289.23,426352.56,126707113
7/11/2019,8219.280273,8226.179688,8171.629883,8196.040039,8196.040039,1966970000,11-Jul,"1,413.80","1,256.30","153,158.60","1,127.60","1,850.30","1,398.30","96,798.60","9,707.70","8,020.90","5,302.90","19,884,393.80","5,192.90","43,253.70","32,802,534.40","23,461.20","1,659,106.00","88,925.80","19,711.20","2,026.00",7/11/2019,1562803200,BTCUSDT,12108.37,12111.73,11000,11342.89,79149.22,911270591.4,7/11/2019,1562803200,ETHUSDT,289.23,289.23,262.12,268.63,474546.14,129123265.5
7/12/2019,8209.200195,8245.660156,8201.519531,8244.139648,8244.139648,1824870000,12-Jul,"1,407.60","1,250.90","152,041.90","1,120.60","1,836.50","1,386.80","96,681.00","9,681.90","8,102.10","5,279.20","19,716,251.20","5,170.30","43,491.30","32,655,612.80","23,394.30","1,659,982.20","88,904.10","19,753.90","2,009.30",7/12/2019,1562889600,BTCUSDT,11342.89,11885,11073,11757.22,51706.88,596600067,7/12/2019,1562889600,ETHUSDT,268.63,278.99,266.21,274.62,256330.2,69911493.67
7/13/2019,,,,,,,13-Jul,,,,,,,,,,,,,,,,,,,,7/13/2019,1562976000,BTCUSDT,11757.22,11799.98,10830,11355.76,49185.81,556934215.7,7/13/2019,1562976000,ETHUSDT,274.62,275.04,262.2,268.79,198264.43,53259075.95
7/14/2019,,,,,,,14-Jul,,,,,,,,,,,,,,,,,,,,7/14/2019,1563062400,BTCUSDT,11355.76,11452,10103,10174.18,65592.98,703580672.4,7/14/2019,1563062400,ETHUSDT,268.79,269.74,222.81,225.85,502671.46,121763826.5
7/15/2019,8263.179688,8264.780273,8236.269531,8258.19043,8258.19043,1783980000,15-Jul,"1,412.40","1,254.10","152,503.90","1,128.80","1,842.50","1,390.90","96,816.50","9,711.20","8,062.30","5,297.20","19,659,900.40","5,188.00","43,593.70","32,769,796.30","23,459.90","1,665,572.60","88,523.90","19,632.40","2,009.40",7/15/2019,1563148800,BTCUSDT,10174.18,11100,9860,10838.72,74379.9,772595531.8,7/15/2019,1563148800,ETHUSDT,225.85,235.58,203.08,228.2,670890.89,149789944.4
7/16/2019,8251.660156,8259.75,8204.230469,8222.799805,8222.799805,1933960000,16-Jul,"1,409.90","1,256.20","152,644.40","1,135.30","1,837.20","1,392.20","96,872.50","9,695.40","8,052.00","5,288.10","19,646,257.70","5,178.60","43,515.00","32,709,926.50","23,421.10","1,660,168.40","88,550.90","19,614.50","2,005.60",7/16/2019,1563235200,BTCUSDT,10838.72,11028,9350.01,9439.59,87204.22,881856938.5,7/16/2019,1563235200,ETHUSDT,228.2,234.5,192.25,198.88,663570.16,140583678.7
7/17/2019,8224,8230.669922,8184.660156,8185.209961,8185.209961,1846960000,17-Jul,"1,410.40","1,256.40","152,444.70","1,134.60","1,841.60","1,393.30","97,067.30","9,702.90","8,022.40","5,289.80","19,716,691.00","5,180.40","43,604.50","32,723,642.50","23,447.10","1,666,046.00","88,675.80","19,711.40","2,012.90",7/17/2019,1563321600,BTCUSDT,9439.59,9957,9060,9667.92,76851.7,732485975.7,7/17/2019,1563321600,ETHUSDT,198.88,219.86,191.84,210.81,654709.37,134755146.7
7/18/2019,8151.759766,8215.580078,8135.120117,8207.240234,8207.240234,2016310000,18-Jul,"1,417.50","1,263.50","152,850.70","1,135.40","1,855.60","1,399.20","97,747.30","9,744.40","8,061.80","5,316.20","19,787,601.30","5,206.50","43,770.80","32,912,479.10","23,593.40","1,670,889.70","89,391.50","19,704.30","2,013.30",7/18/2019,1563408000,BTCUSDT,9667.92,10788,9252,10627.16,72758.54,731997592.1,7/18/2019,1563408000,ETHUSDT,210.81,229.65,205.71,225.73,571266.02,124404066.3
7/19/2019,8241.339844,8245.780273,8144.629883,8146.490234,8146.490234,1878730000,19-Jul,"1,439.70","1,282.90","155,113.30","1,151.40","1,882.70","1,414.20","99,061.30","9,900.10","8,132.90","5,399.70","20,062,218.80","5,288.20","44,317.50","33,468,704.80","23,927.80","1,690,927.60","90,679.50","20,028.00","2,042.90",7/19/2019,1563494400,BTCUSDT,10627.16,10769.71,10121.84,10504.29,51296.32,535193155.6,7/19/2019,1563494400,ETHUSDT,225.73,226.23,212.52,220.73,352958.87,77505331.06
7/20/2019,,,,,,,20-Jul,,,,,,,,,,,,,,,,,,,,7/20/2019,1563580800,BTCUSDT,10504.29,11068.99,10350,10740.23,43505.28,464614040.4,7/20/2019,1563580800,ETHUSDT,220.73,235.09,219.78,228.2,308327.14,70282478.12
7/21/2019,,,,,,,21-Jul,,,,,,,,,,,,,,,,,,,,7/21/2019,1563667200,BTCUSDT,10740.23,10817.9,10288,10589.45,35913.86,378882277.6,7/21/2019,1563667200,ETHUSDT,228.2,229.66,216.99,225.38,256533.09,57404562.62
7/22/2019,8171.990234,8218.419922,8171.540039,8204.139648,8204.139648,1845770000,22-Jul,"1,427.80","1,272.20","153,975.70","1,142.50","1,871.60","1,399.90","98,400.50","9,823.50","8,120.30","5,355.10","19,909,973.80","5,244.30","44,038.90","33,140,933.00","23,736.30","1,682,389.00","90,016.10","19,770.80","2,026.20",7/22/2019,1563753600,BTCUSDT,10589.45,10683.16,10100,10340.31,37396.36,389148527.8,7/22/2019,1563753600,ETHUSDT,225.38,228.34,212.25,217.51,257250.37,56520639.97
7/23/2019,8242.5,8251.830078,8193.889648,8251.400391,8251.400391,1832220000,23-Jul,"1,425.60","1,278.50","154,130.40","1,146.20","1,873.20","1,404.20","98,284.60","9,806.90","8,114.90","5,346.50","19,934,888.50","5,236.00","44,067.30","33,087,011.00","23,692.60","1,680,865.60","90,262.20","19,791.10","2,035.20",7/23/2019,1563840000,BTCUSDT,10340.31,10343.97,9822,9864.91,43700.7,439075342.4,7/23/2019,1563840000,ETHUSDT,217.51,219.55,208.36,212.48,304107.35,64989471.6
7/24/2019,8227.360352,8321.80957,8226.5,8321.5,8321.5,1947550000,24-Jul,"1,427.00","1,280.60","154,203.30","1,141.60","1,873.70","1,405.90","98,436.40","9,810.00","8,140.80","5,352.10","19,969,451.10","5,241.40","44,082.00","33,133,064.40","23,701.60","1,680,732.80","89,969.20","19,804.30","2,044.50",7/24/2019,1563926400,BTCUSDT,9864.91,9937,9525,9763.28,40201.05,390717391.2,7/24/2019,1563926400,ETHUSDT,212.48,218.28,202,216.31,312744.21,65437569.67
7/25/2019,8294.679688,8295.950195,8233.400391,8238.540039,8238.540039,2023130000,25-Jul,"1,416.10","1,269.10","153,717.60","1,133.30","1,859.70","1,401.70","97,769.40","9,736.00","8,045.90","5,310.90","19,793,535.70","5,201.60","43,757.50","32,867,677.60","23,478.90","1,673,192.50","89,297.50","19,867.90","2,033.80",7/25/2019,1564012800,BTCUSDT,9763.28,10175,9720.03,9879.87,35044.58,350657595.8,7/25/2019,1564012800,ETHUSDT,216.31,225.12,215.23,219.14,268128.71,59309595.05
7/26/2019,8294.299805,8339.639648,8291.120117,8330.209961,8330.209961,1954350000,26-Jul,"1,420.40","1,276.60","154,333.60","1,146.70","1,872.60","1,411.00","97,862.00","9,772.20","8,015.30","5,327.20","19,892,700.60","5,217.30","43,908.10","32,966,771.50","23,564.40","1,682,960.60","90,066.70","20,251.40","2,055.40",7/26/2019,1564099200,BTCUSDT,9879.87,9889.98,9637,9824,19683.49,192022928.4,7/26/2019,1564099200,ETHUSDT,219.14,220,212.71,218.81,146879.47,31820101.61
7/27/2019,,,,,,,27-Jul,,,,,,,,,,,,,,,,,,,,7/27/2019,1564185600,BTCUSDT,9824,10188.66,9333,9476.52,32649.21,318024837.5,7/27/2019,1564185600,ETHUSDT,218.81,223.3,203,207.3,249914.53,53195918.15
7/28/2019,,,,,,,28-Jul,,,,,,,,,,,,,,,,,,,,7/28/2019,1564272000,BTCUSDT,9476.52,9594.99,9165,9541.54,27370.91,259358247.2,7/28/2019,1564272000,ETHUSDT,207.3,213.52,198.24,211.62,206493.53,42875063.52
7/29/2019,8325.099609,8325.280273,8247.370117,8293.330078,8293.330078,1874780000,29-Jul,"1,419.10","1,274.80","154,428.10","1,160.40","1,868.90","1,408.60","97,538.40","9,780.80","7,961.90","5,322.20","19,895,078.30","5,212.40","43,866.40","32,938,984.10","23,485.30","1,679,445.40","90,162.90","20,163.90","2,057.30",7/29/2019,1564358400,BTCUSDT,9541.54,9729,9395,9507.64,26899.31,257213872.7,7/29/2019,1564358400,ETHUSDT,211.62,215.83,206.59,210.89,215871.37,45520537.27
7/30/2019,8231.769531,8295.459961,8228.019531,8273.610352,8273.610352,1884300000,30-Jul,"1,425.90","1,280.00","154,916.90","1,173.30","1,878.90","1,413.60","98,169.60","9,816.50","7,932.00","5,347.90","19,991,116.60","5,237.50","43,942.70","33,088,007.20","23,602.20","1,685,128.20","90,573.20","20,221.00","2,074.20",7/30/2019,1564444800,BTCUSDT,9507.64,9714.28,9402,9574.21,30751.86,293800694.5,7/30/2019,1564444800,ETHUSDT,210.89,214.36,204.4,209.58,213617.67,44727001.37
7/31/2019,8290.799805,8299.830078,8110.02002,8175.419922,8175.419922,2667060000,31-Jul,"1,427.60","1,282.20","154,996.20","1,165.90","1,874.60","1,413.30","98,194.00","9,829.40","7,939.70","5,354.10","20,009,965.60","5,243.60","43,904.30","33,165,550.80","23,654.50","1,688,934.00","90,545.90","20,233.70","2,071.20",7/31/2019,1564531200,BTCUSDT,9574.21,10109.8,9555,10080.53,36698.32,361864379,7/31/2019,1564531200,ETHUSDT,209.58,218.79,209.2,218.42,199072.03,42667260.47
8/1/2019,8190.560059,8311.040039,8080.52002,8111.120117,8111.120117,2792650000,1-Aug,"1,406.80","1,272.10","152,194.60","1,157.90","1,858.10","1,398.70","97,151.80","9,709.70","7,857.80","5,277.20","19,858,386.00","5,167.40","43,424.40","32,641,272.50","23,238.60","1,672,051.60","90,003.50","20,449.60","2,053.70",8/1/2019,1564617600,BTCUSDT,10080.53,10467.86,9863.46,10374.99,38427.59,388729401.5,8/1/2019,1564617600,ETHUSDT,218.42,219.39,210.54,216.84,178367.73,38245768.5
8/2/2019,8056.419922,8068.799805,7953.669922,8004.069824,8004.069824,2252550000,2-Aug,"1,441.80","1,298.60","153,640.10","1,189.70","1,908.40","1,417.50","100,327.80","10,007.60","8,043.90","5,408.40","20,444,015.00","5,295.40","44,427.50","33,493,294.30","23,904.20","1,727,144.30","94,279.60","21,269.40","2,121.60",8/2/2019,1564704000,BTCUSDT,10374.99,10670,10281.35,10523.75,39435.04,413105112.3,8/2/2019,1564704000,ETHUSDT,216.84,222.18,214.31,217.61,197378.6,43048711.84
8/3/2019,,,,,,,3-Aug,,,,,,,,,,,,,,,,,,,,8/3/2019,1564790400,BTCUSDT,10523.75,10904.77,10497.93,10816.86,31480.04,338863353.6,8/3/2019,1564790400,ETHUSDT,217.61,224.51,216.62,222.14,173091.61,38402414.61
8/4/2019,,,,,,,4-Aug,,,,,,,,,,,,,,,,,,,,8/4/2019,1564876800,BTCUSDT,10816.86,11040,10552,10929.23,36994.61,400099182.3,8/4/2019,1564876800,ETHUSDT,222.14,223.34,216.9,221.79,129252.63,28434538.95
8/5/2019,7823.330078,7836.450195,7662.899902,7726.040039,7726.040039,2636740000,5-Aug,"1,465.30","1,310.00","155,411.70","1,207.00","1,935.80","1,426.60","103,613.30","10,308.80","8,144.20","5,496.50","20,887,138.80","5,382.10","45,116.90","34,094,902.30","24,268.20","1,780,571.70","95,528.80","21,846.90","2,162.60",8/5/2019,1564963200,BTCUSDT,10929.23,11937.52,10927.8,11828.8,59656.47,694027648.8,8/5/2019,1564963200,ETHUSDT,221.79,236.25,221.79,233.54,293028.62,67519115.44
8/6/2019,7804.509766,7845.009766,7739.569824,7833.27002,7833.27002,2201610000,6-Aug,"1,465.30","1,309.80","155,880.60","1,204.10","1,937.70","1,433.20","103,776.30","10,305.00","8,102.00","5,496.20","20,901,791.30","5,382.10","45,082.10","34,085,378.10","24,235.20","1,780,718.00","95,655.20","21,887.20","2,162.90",8/6/2019,1565049600,BTCUSDT,11828.8,12330.7,11226.7,11481.69,69745.18,822100144.2,8/6/2019,1565049600,ETHUSDT,233.54,239.15,223.03,226.28,321598.75,74057470.81
8/7/2019,7747.27002,7881.379883,7702.419922,7862.830078,7862.830078,2453230000,7-Aug,"1,506.10","1,342.80","159,294.90","1,239.20","2,004.50","1,465.80","106,728.10","10,604.70","8,258.40","5,649.30","21,419,793.40","5,532.00","46,401.40","34,964,452.30","24,955.20","1,829,699.80","98,606.80","22,722.50","2,228.90",8/7/2019,1565136000,BTCUSDT,11481.69,12141.17,11382.84,11975.03,63842.27,751757281.2,8/7/2019,1565136000,ETHUSDT,226.28,231.25,220.95,226.1,266654.97,60324416.2
8/8/2019,7921.589844,8041.120117,7896.149902,8039.160156,8039.160156,2415670000,8-Aug,"1,495.80","1,335.40","158,871.10","1,232.70","1,986.10","1,462.10","105,742.10","10,537.60","8,164.60","5,610.90","21,251,616.00","5,494.10","46,009.30","34,716,357.50","24,799.90","1,808,660.80","97,549.10","22,535.30","2,200.10",8/8/2019,1565222400,BTCUSDT,11975.03,12060,11521,11999.77,47773.39,563880694.2,8/8/2019,1565222400,ETHUSDT,226.1,228.5,215.51,221.39,227302.75,50605328.79
8/9/2019,7997.189941,8020.560059,7910.350098,7959.140137,7959.140137,2224330000,9-Aug,"1,497.70","1,337.10","158,239.50","1,239.90","1,983.10","1,458.60","105,997.80","10,562.20","8,242.20","5,618.20","21,252,362.30","5,501.10","46,020.60","34,754,127.40","24,809.40","1,812,441.50","98,007.60","22,838.10","2,202.00",8/9/2019,1565308800,BTCUSDT,11999.77,12045.68,11700,11879.99,36781.9,435691680.2,8/9/2019,1565308800,ETHUSDT,221.39,221.79,207.3,210.53,222126.62,47305932.95
8/10/2019,,,,,,,10-Aug,,,,,,,,,,,,,,,,,,,,8/10/2019,1565395200,BTCUSDT,11879.99,11985,11270,11309.31,39142.5,451950654.3,8/10/2019,1565395200,ETHUSDT,210.53,215,202.6,206.48,238814.18,49672833.39
8/11/2019,,,,,,,11-Aug,,,,,,,,,,,,,,,,,,,,8/11/2019,1565481600,BTCUSDT,11309.31,11599.98,11112.11,11549.97,24863.2,283145958.6,8/11/2019,1565481600,ETHUSDT,206.48,216.94,206.14,216.42,181226.33,38340043.64
8/12/2019,7907.490234,7924.990234,7833.790039,7863.410156,7863.410156,2056360000,12-Aug,"1,504.70","1,341.20","158,452.40","1,245.20","1,991.60","1,459.60","106,493.30","10,635.10","8,361.10","5,644.10","21,442,726.70","5,527.00","46,235.70","34,906,781.80","24,957.30","1,829,940.70","98,699.90","23,095.30","2,226.10",8/12/2019,1565568000,BTCUSDT,11549.97,11577.89,11235.32,11396.08,16354.98,186502616.1,8/12/2019,1565568000,ETHUSDT,216.42,216.81,209.75,211.41,118019.79,25084874.56
8/13/2019,7852.370117,8065.240234,7851.580078,8016.359863,8016.359863,2346980000,13-Aug,"1,498.40","1,339.30","159,781.90","1,241.30","1,982.60","1,459.40","106,955.80","10,589.00","8,376.10","5,620.50","21,453,340.60","5,503.90","46,255.60","34,772,617.30","24,852.80","1,831,344.30","97,600.10","22,730.70","2,206.60",8/13/2019,1565654400,BTCUSDT,11396.08,11456.16,10788.45,10892.71,30701.79,340946580.6,8/13/2019,1565654400,ETHUSDT,211.41,214.3,204,209.3,160581.72,33540267.5
8/14/2019,7877.330078,7900.279785,7762.870117,7773.939941,7773.939941,2522870000,14-Aug,"1,513.30","1,357.20","160,109.40","1,253.70","2,013.20","1,471.40","107,862.60","10,617.40","8,504.30","5,676.50","21,556,246.30","5,558.40","46,627.00","35,114,966.30","25,082.10","1,835,042.50","99,817.70","23,324.90","2,241.70",8/14/2019,1565740800,BTCUSDT,10892.71,10897.48,9928.1,10050.37,49924.64,520584896.4,8/14/2019,1565740800,ETHUSDT,209.3,209.9,183.49,187.1,303096.75,59313621.96
8/15/2019,7790.200195,7805.930176,7716.549805,7766.620117,7766.620117,2182590000,15-Aug,"1,515.70","1,364.40","160,878.60","1,251.30","2,020.50","1,479.10","108,033.60","10,655.20","8,448.20","5,684.90","21,624,535.00","5,567.10","46,780.50","35,176,718.60","25,099.20","1,837,952.70","100,421.30","23,138.30","2,237.10",8/15/2019,1565827200,BTCUSDT,10050.37,10460,9911,10293.93,34725.11,352588729.3,8/15/2019,1565827200,ETHUSDT,187.1,189.95,181.23,188.03,227061.95,42159161.36
8/16/2019,7828.350098,7907.52002,7828.350098,7895.990234,7895.990234,1995130000,16-Aug,"1,515.30","1,364.50","161,199.90","1,247.80","2,016.00","1,484.00","107,817.60","10,674.30","8,439.90","5,683.70","21,569,583.80","5,565.40","46,825.00","35,171,983.00","25,122.80","1,834,740.20","100,662.80","23,081.00","2,236.00",8/16/2019,1565913600,BTCUSDT,10293.93,10536.03,9750,10331.54,47471.23,483608042.4,8/16/2019,1565913600,ETHUSDT,188.03,188.39,178.04,184.88,266677.79,49099025.49
8/17/2019,,,,,,,17-Aug,,,,,,,,,,,,,,,,,,,,8/17/2019,1566000000,BTCUSDT,10331.54,10465.14,10000,10216.02,26833.97,275590038,8/17/2019,1566000000,ETHUSDT,184.88,187,181.83,185.59,133031.38,24536347.33
8/18/2019,,,,,,,18-Aug,,,,,,,,,,,,,,,,,,,,8/18/2019,1566086400,BTCUSDT,10216.02,10500,10080,10306.78,22747.35,234692610,8/18/2019,1566086400,ETHUSDT,185.59,197.91,183.35,194.33,167642.42,32170746.08
8/19/2019,8006.180176,8026.75,7895.990234,8002.810059,8002.810059,1934980000,19-Aug,"1,496.60","1,348.80","159,380.40","1,233.30","1,988.40","1,467.70","106,890.00","10,542.80","8,470.80","5,613.00","21,304,098.90","5,497.20","46,158.90","34,730,096.20","24,873.50","1,812,906.00","100,008.50","23,064.50","2,209.50",8/19/2019,1566172800,BTCUSDT,10306.78,10930,10258.6,10915.54,34691.43,369061080.1,8/19/2019,1566172800,ETHUSDT,194.33,203.59,192.7,202.28,227767.43,45335821.49
8/20/2019,7989.359863,8010.580078,7948.089844,7948.560059,7948.560059,1747580000,20-Aug,"1,504.60","1,356.80","159,956.20","1,240.20","2,003.90","1,473.30","107,885.60","10,627.20","8,618.80","5,642.80","21,454,880.20","5,526.40","46,328.80","34,910,069.10","24,975.50","1,817,496.20","100,292.40","23,076.00","2,218.10",8/20/2019,1566259200,BTCUSDT,10915.54,10949.96,10560,10760.51,30436.73,326679449.3,8/20/2019,1566259200,ETHUSDT,202.28,202.75,194.45,196.6,182698.67,36108993.49
8/21/2019,8017.069824,8036.939941,7998.5,8020.209961,8020.209961,1716370000,21-Aug,"1,503.30","1,355.10","160,051.00","1,239.20","1,996.80","1,474.70","107,559.40","10,617.80","8,615.90","5,637.80","21,406,280.00","5,521.70","46,266.30","34,877,654.90","24,953.90","1,807,582.90","99,069.80","22,913.30","2,214.40",8/21/2019,1566345600,BTCUSDT,10760.51,10804.13,9858,10142.57,43781.23,446418934.7,8/21/2019,1566345600,ETHUSDT,196.6,197.2,179.53,187.45,272790.2,51147312.61
8/22/2019,8038.790039,8048.580078,7937.120117,7991.390137,7991.390137,1777630000,22-Aug,"1,502.10","1,355.60","159,915.70","1,226.00","1,998.00","1,477.90","107,866.00","10,644.10","8,657.70","5,633.20","21,381,679.00","5,517.30","46,251.90","34,853,563.70","24,905.80","1,813,725.10","98,734.50","22,887.50","2,220.70",8/22/2019,1566432000,BTCUSDT,10142.57,10242,9762,10099.88,31668.02,317436428.8,8/22/2019,1566432000,ETHUSDT,187.45,195.14,182.8,190.35,235248.89,44470719.79
8/23/2019,7943.649902,8005.339844,7730.77002,7751.77002,7751.77002,2207070000,23-Aug,"1,503.80","1,353.70","159,335.10","1,225.10","1,997.60","1,475.40","107,766.00","10,650.70","8,647.20","5,639.60","21,372,754.70","5,523.40","46,189.20","34,886,651.70","24,918.00","1,820,575.10","98,721.70","22,729.90","2,219.80",8/23/2019,1566518400,BTCUSDT,10099.88,10445,10019.79,10389.55,25678.08,263492576.5,8/23/2019,1566518400,ETHUSDT,190.35,196.19,188.16,194.02,184607.56,35496408.13
8/24/2019,,,,,,,24-Aug,,,,,,,,,,,,,,,,,,,,8/24/2019,1566604800,BTCUSDT,10389.55,10419.42,9890,10134.35,25769.28,260543190.8,8/24/2019,1566604800,ETHUSDT,194.02,194.09,185.63,190.6,160347.74,30376792.7
8/25/2019,,,,,,,25-Aug,,,,,,,,,,,,,,,,,,,,8/25/2019,1566691200,BTCUSDT,10134.35,10333,9906.97,10142.69,24434.36,246592422,8/25/2019,1566691200,ETHUSDT,190.6,192.4,182.8,186.54,161329.18,30335644.16
8/26/2019,7829.580078,7856.040039,7789.049805,7853.740234,7853.740234,1688860000,26-Aug,"1,503.80","1,353.10","159,365.20","1,230.40","1,998.50","1,470.90","108,299.90","10,740.90","8,730.90","5,639.70","21,414,109.20","5,523.70","46,031.30","34,886,651.70","24,827.70","1,831,477.60","99,356.00","22,904.80","2,219.50",8/26/2019,1566777600,BTCUSDT,10142.69,10604,10137.93,10372.25,38361.62,397764602.8,8/26/2019,1566777600,ETHUSDT,186.54,193.7,186,188.67,239138.62,45398330.11
